,title,company,salary,summary
0,,FedEx Ground PH US,Up to $23.25 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
1,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
2,Flight Attendant,SkyWest Airlines,$18.58 per flight hour,"Flight Hours: After successfully completing phase one and two of Initial New Hire training, new hire flight attendants are guaranteed 76 flight hours as a…"
3,Personal Assistant,Confidential,"Up to $60,000 a year","A job for which all ages, including older job seekers, are encouraged to apply.Private home in Summit County seeking a responsible, professional Personal…"
4,Package Sorter - Amazon,Amazon Workforce Staffing,$15.00 - $18.50 an hour,"In this fast-paced, active role, you will play an important part in protecting customer trust by evaluating the condition of returned items to determine if they…"
5,Summer Camp Counselor,St Johns Community Child Development Center,$9.50 - $10.50 an hour,"Guide kids on amazing hikes, swims, field trips and more!Lesson plan and design age-appropriate curriculum, and.Mentor youth in environmental stewardship,."
6,Personal Assistant Local Candidates Only,Dressed Design,"$40,000 - $70,000 a year",You must have a valid clean drivers' license and a trustworthy snow car -SUV is always helpful but not necessary.Seeking an experienced Personal Assistant.
7,Reservations Crew Trainee PT,JetBlue Airways Corporation,,"Ability to answer continuous calls and digital messages (i.e. chat, SMS text, email, etc.).Sell ancillary products from incoming calls."
8,Laboratory Manager,Ultra Safe Nuclear Corporation,"$60,000 - $70,000 a year","Experience with maintenance and care of mechanical, electrical, pneumatic and hydraulic systems.They will perform facilities management, equipment calibration…"
9,Clean room Manager,"Blackrock Microsystems, LLC.",$35 - $40 an hour,"May assist in designing and implementing mechanical or electrical alterations to new and existing equipment in order to improve efficiency, performance, and…"
10,Bilingual Recruiter / HR Assistant,"Liberty Tire Recycling, LLC.",$17 - $20 an hour,"The HR Assistant will be tasked with a wide variety of responsibilities including recruiting support, reporting, data entry, attendance tracking, file…"
11,General Office/Clerical- PART-Time,DMRS,$15 - $17 an hour,"We have a permanent, part time office position available in a fast-paced, pleasant, team environment with a positive work atmosphere."
12,Transportation Security Officer (TSO),Transportation Security Administration,$16.51 - $23.58 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
13,Quality Assurance Specialist,Foursight Capital,From $17 an hour,"This is including but not limited to inbound and outbound communications with customers, written correspondence, data entry and procedure adherence."
14,Production Worker,SKF,$17 - $21 an hour,"High School diploma/GED equivalent; specialized training or certification a plus.Growth opportunities, tuition reimbursement, voluntary critical illness…"
15,,FedEx Ground PH US,Up to $23.25 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
16,Executive Director of Regulatory Affairs,"Clene Nanomedicine, Inc.",,"Accountable for developing a regulatory team to plan, develop, and review submissions to regulatory authorities including FDA, EMA, and other global health…"
17,Landscape & Sprinkler Lead/Foreman,Renegade Landscapes SLC,$20 - $35 an hour,Must have valid drivers license with a clean driving record.The Foreman will have a company vehicle and be towing a trailer.Full Time (40+ hours per week).
18,Director of Nursing,Solstice Residential Treatment Center,"$66,000 - $78,000 a year",You will work closely with a licensed psychiatrist and clinical therapists to facilitate changes to medications that are in line with the individual’s needs and…
19,Landscape Crew Member/Crew Leader,High Country Lawn Care & Snow Removal,$16 - $22 an hour,"Landscape Foreman - with a valid driver’s license to direct/oversee a crew of 2 to 5 workers, completing projects to the highest standards and in a timely…"
20,Flight Attendant,SkyWest Airlines,$18.58 per flight hour,"Flight Hours: After successfully completing phase one and two of Initial New Hire training, new hire flight attendants are guaranteed 76 flight hours as a…"
21,"Health Facilities Architect (relocate to Jackson, WY)",St. John's Health,"$95,000 - $117,000 a year","This position will support the team by evaluating stakeholder requirements and project feasibility, creating project requirements to enable conceptual…"
22,Employee Development & Training Manager,State of Utah- Juvenile Justice Service,$34 - $64 an hour,"Use word processing (Google platforms), presentation, layout/design, video streaming, and web-publishing software, and learning management development and…"
23,Summer Camp Counselor,St Johns Community Child Development Center,$9.50 - $10.50 an hour,"Guide kids on amazing hikes, swims, field trips and more!Lesson plan and design age-appropriate curriculum, and.Mentor youth in environmental stewardship,."
24,Entry Level Traders,Perpetual Education Funding,,"If you are unfamiliar with them, you will need to share in the cost or your use certification.We seek part-time entry-level fund managers and fund trader to…"
25,MAIL HANDLER ASSISTANT,United States Postal Service,$16.87 an hour,"Fingerprint check, state and county checks).No scheme knowledge; operate electric fork lifts; rewrap damaged parcels; weigh incoming sacks; clean and sweep…"
26,Customer Service Work From Home,Progressive,$17.25 - $19.25 an hour,"Must live within the state of Utah.Diverse, inclusive and welcoming culture with Employee Resource Groups.Gainshare bonus up to 16% of your eligible earnings;"
27,Secretary,US Department of the Interior,"$35,265 - $51,103 a year","Specialized Experience: Specialized experience includes providing administrative, technical, and/or general office support duties to an organization/office;…"
28,Plant-Based Sandwich Maker/Cashier,Buds Sandwich Shop,$15 - $20 an hour,Our passion lies in providing the Salt Lake community with affordable plant-based sandwiches.Perks of the job: 7 hours shifts (you're always off work by 6:00…
29,Career Opportunities,Bish's RV Salt Lake City,,"Comprehensive benefits package including medical, vision, dental, and other supplemental coverages."
30,Package Sorter - Amazon,Amazon Workforce Staffing,$15.00 - $18.50 an hour,"In this fast-paced, active role, you will play an important part in protecting customer trust by evaluating the condition of returned items to determine if they…"
31,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
32,,FedEx Ground PH US,Up to $23.25 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
33,Flight Attendant,SkyWest Airlines,$18.58 per flight hour,"Flight Hours: After successfully completing phase one and two of Initial New Hire training, new hire flight attendants are guaranteed 76 flight hours as a…"
34,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
35,Package Sorter - Amazon,Amazon Workforce Staffing,$15.00 - $18.50 an hour,"In this fast-paced, active role, you will play an important part in protecting customer trust by evaluating the condition of returned items to determine if they…"
36,Dock Worker Full-Time,ABF Freight,$18.01 - $25.73 an hour,"Dock Workers are responsible for loading and unloading trailers for the purpose of transporting a wide variety of cargo, moving cargo, driving a forklift, or…"
37,General Office/Clerical- PART-Time,DMRS,$15 - $17 an hour,"We have a permanent, part time office position available in a fast-paced, pleasant, team environment with a positive work atmosphere."
38,Engineering Technician,"Czero, Inc.","$40,000 - $75,000 a year","Experience troubleshooting mechanical, electrical and other systems.We offer complete turnkey solutions and specialize in the analysis, design, build, test,…"
39,Production Worker,SKF,$17 - $21 an hour,"High School diploma/GED equivalent; specialized training or certification a plus.Growth opportunities, tuition reimbursement, voluntary critical illness…"
40,Transportation Security Officer (TSO),Transportation Security Administration,$16.51 - $23.58 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
41,Entry Level Management - Customer Service - Interview Today,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
42,Client Service Coordinator in an Autism Therapy Setting,Autism Solutions,$18 - $22 an hour,Conduct tours of the school locations to potential client's parents.Coordinate client insurance coverage for therapy services.
43,Head of Operations,Robotic Skies,,"10 years of experience in aviation operations, aviation maintenance, or a related technical field.Design, develop and deploy training and audit programs for…"
44,MAIL HANDLER ASSISTANT,United States Postal Service,$16.87 an hour,"Fingerprint check, state and county checks).No scheme knowledge; operate electric fork lifts; rewrap damaged parcels; weigh incoming sacks; clean and sweep…"
45,Dispatcher,University of Utah,$14 an hour,Answers incoming telephone calls on a multi-line telephone system.Disseminates all pertinent information to appropriate persons via telephone or two-way radio…
46,Vault Teller/Teller,Cash Man Services,From $13 an hour,"Be responsible for accurately processing debit and credit transactions in compliance with established policies & procedures, while maintaining an acceptable…"
47,,FedEx Ground PH US,Up to $23.25 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
48,Package Sorter - Amazon,Amazon Workforce Staffing,$15.00 - $18.50 an hour,"In this fast-paced, active role, you will play an important part in protecting customer trust by evaluating the condition of returned items to determine if they…"
49,Landscape & Sprinkler Lead/Foreman,Renegade Landscapes SLC,$20 - $35 an hour,Must have valid drivers license with a clean driving record.The Foreman will have a company vehicle and be towing a trailer.Full Time (40+ hours per week).
50,CNC Machinist-Entry Level,LASHBROOK,$16.35 an hour,"This is an entry level position, but preference will be given to candidates with CNC metalworking experience.Lashbrook is hiring entry level machinists for our…"
51,Attorney,Richards Brandt Miller Nelson,,"Duties include legal research and writing, client interface and communications, legal analysis, document drafting and review, appearing at hearings, time…"
52,Housekeeping Manager (3+ yrs exp required),Blooming Property Management,$19 - $21 an hour,"Inventory and order replenishment supplies, equipment and tools in a cost effective manor.Work with outside vendors to ensure a standard of quality and cost…"
53,Associate Medical Director,Elevation Hospice of Utah,,"Licensed as a Doctor of Medicine or osteopathy in the state of practice.Assess patient hospice eligibility and, if medically appropriate, complete terminal…"
54,Entry Level Management - Customer Service - Interview Today,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
55,MAIL HANDLER ASSISTANT,United States Postal Service,$16.87 an hour,"Fingerprint check, state and county checks).No scheme knowledge; operate electric fork lifts; rewrap damaged parcels; weigh incoming sacks; clean and sweep…"
56,Plant-Based Sandwich Maker/Cashier,Buds Sandwich Shop,$15 - $20 an hour,Our passion lies in providing the Salt Lake community with affordable plant-based sandwiches.Perks of the job: 7 hours shifts (you're always off work by 6:00…
57,Secretary,US Department of the Interior,"$35,265 - $51,103 a year","Specialized Experience: Specialized experience includes providing administrative, technical, and/or general office support duties to an organization/office;…"
58,House Cleaner Paid Weekly + Tips,Happy House Cleaning LLC,Up to $800 a week,Have a valid driver's license.• Comprehensive Paid Training *- This isn't like cleaning your own home.We follow recommended guidelings for Covid-19 including;…
59,Library Aide II,Murray School District,$14.81 an hour,Coordinate with teachers to support them in teaching state core concepts.Instruct students in use of library and technical aspects of library equipment.
60,Public Affairs Specialist,US Department of Agriculture,"$92,143 - $119,787 a year",If currently on active duty you must submit a certification of expected discharge or release from active duty service under honorable conditions not later than…
61,Airport Operations Crew PT,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
62,Flight Attendant,SkyWest Airlines,$18.58 per flight hour,"Flight Hours: After successfully completing phase one and two of Initial New Hire training, new hire flight attendants are guaranteed 76 flight hours as a…"
63,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
64,,FedEx Ground PH US,Up to $23.25 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
65,Flight Attendant,SkyWest Airlines,$18.58 per flight hour,"Flight Hours: After successfully completing phase one and two of Initial New Hire training, new hire flight attendants are guaranteed 76 flight hours as a…"
66,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
67,Summer Camp Counselor,St Johns Community Child Development Center,$9.50 - $10.50 an hour,"Guide kids on amazing hikes, swims, field trips and more!Lesson plan and design age-appropriate curriculum, and.Mentor youth in environmental stewardship,."
68,Package Sorter - Amazon,Amazon Workforce Staffing,$15.00 - $18.50 an hour,"In this fast-paced, active role, you will play an important part in protecting customer trust by evaluating the condition of returned items to determine if they…"
69,Reservations Crew Trainee PT,JetBlue Airways Corporation,,"Ability to answer continuous calls and digital messages (i.e. chat, SMS text, email, etc.).Sell ancillary products from incoming calls."
70,Customer Service Representative - Part Time,United Airlines Inc.,$14.38 an hour,"Whether booking reservations or printing boarding passes, determining alternative flight options or rebooking a reservation, you must be calm, cool and…"
71,Laboratory Manager,Ultra Safe Nuclear Corporation,"$60,000 - $70,000 a year","Experience with maintenance and care of mechanical, electrical, pneumatic and hydraulic systems.They will perform facilities management, equipment calibration…"
72,Clean room Manager,"Blackrock Microsystems, LLC.",$35 - $40 an hour,"May assist in designing and implementing mechanical or electrical alterations to new and existing equipment in order to improve efficiency, performance, and…"
73,Airport Operations Crew PT,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
74,Secretary,US Department of the Interior,"$35,265 - $51,103 a year","Specialized Experience: Specialized experience includes providing administrative, technical, and/or general office support duties to an organization/office;…"
75,General Office/Clerical- PART-Time,DMRS,$15 - $17 an hour,"We have a permanent, part time office position available in a fast-paced, pleasant, team environment with a positive work atmosphere."
76,Production Worker,SKF,$17 - $21 an hour,"High School diploma/GED equivalent; specialized training or certification a plus.Growth opportunities, tuition reimbursement, voluntary critical illness…"
77,Quality Assurance Specialist,Foursight Capital,From $17 an hour,"This is including but not limited to inbound and outbound communications with customers, written correspondence, data entry and procedure adherence."
78,Transportation Security Officer (TSO),Transportation Security Administration,$16.51 - $23.58 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
79,,FedEx Ground PH US,Up to $23.25 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
80,Flight Attendant,SkyWest Airlines,$18.58 per flight hour,"Flight Hours: After successfully completing phase one and two of Initial New Hire training, new hire flight attendants are guaranteed 76 flight hours as a…"
81,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
82,Package Sorter - Amazon,Amazon Workforce Staffing,$15.00 - $18.50 an hour,"In this fast-paced, active role, you will play an important part in protecting customer trust by evaluating the condition of returned items to determine if they…"
83,Dock Worker Full-Time,ABF Freight,$18.01 - $25.73 an hour,"Dock Workers are responsible for loading and unloading trailers for the purpose of transporting a wide variety of cargo, moving cargo, driving a forklift, or…"
84,General Office/Clerical- PART-Time,DMRS,$15 - $17 an hour,"We have a permanent, part time office position available in a fast-paced, pleasant, team environment with a positive work atmosphere."
85,Engineering Technician,"Czero, Inc.","$40,000 - $75,000 a year","Experience troubleshooting mechanical, electrical and other systems.We offer complete turnkey solutions and specialize in the analysis, design, build, test,…"
86,Production Worker,SKF,$17 - $21 an hour,"High School diploma/GED equivalent; specialized training or certification a plus.Growth opportunities, tuition reimbursement, voluntary critical illness…"
87,Transportation Security Officer (TSO),Transportation Security Administration,$16.51 - $23.58 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
88,Entry Level Management - Customer Service - Interview Today,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
89,Head of Operations,Robotic Skies,,"10 years of experience in aviation operations, aviation maintenance, or a related technical field.Design, develop and deploy training and audit programs for…"
90,Client Service Coordinator in an Autism Therapy Setting,Autism Solutions,$18 - $22 an hour,Conduct tours of the school locations to potential client's parents.Coordinate client insurance coverage for therapy services.
91,Dispatcher,University of Utah,$14 an hour,Answers incoming telephone calls on a multi-line telephone system.Disseminates all pertinent information to appropriate persons via telephone or two-way radio…
92,MAIL HANDLER ASSISTANT,United States Postal Service,$16.87 an hour,"Fingerprint check, state and county checks).No scheme knowledge; operate electric fork lifts; rewrap damaged parcels; weigh incoming sacks; clean and sweep…"
93,Vault Teller/Teller,Cash Man Services,From $13 an hour,"Be responsible for accurately processing debit and credit transactions in compliance with established policies & procedures, while maintaining an acceptable…"
94,,FedEx Ground PH US,Up to $23.25 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
95,Flight Attendant,SkyWest Airlines,$18.58 per flight hour,"Flight Hours: After successfully completing phase one and two of Initial New Hire training, new hire flight attendants are guaranteed 76 flight hours as a…"
96,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
97,Personal Assistant,Confidential,"Up to $60,000 a year","A job for which all ages, including older job seekers, are encouraged to apply.Private home in Summit County seeking a responsible, professional Personal…"
98,Package Sorter - Amazon,Amazon Workforce Staffing,$15.00 - $18.50 an hour,"In this fast-paced, active role, you will play an important part in protecting customer trust by evaluating the condition of returned items to determine if they…"
99,Reservations Crew Trainee PT,JetBlue Airways Corporation,,"Ability to answer continuous calls and digital messages (i.e. chat, SMS text, email, etc.).Sell ancillary products from incoming calls."
100,Dock Worker Full-Time,ABF Freight,$18.01 - $25.73 an hour,"Dock Workers are responsible for loading and unloading trailers for the purpose of transporting a wide variety of cargo, moving cargo, driving a forklift, or…"
101,Personal Assistant Local Candidates Only,Dressed Design,"$40,000 - $70,000 a year",You must have a valid clean drivers' license and a trustworthy snow car -SUV is always helpful but not necessary.Seeking an experienced Personal Assistant.
102,General Office/Clerical- PART-Time,DMRS,$15 - $17 an hour,"We have a permanent, part time office position available in a fast-paced, pleasant, team environment with a positive work atmosphere."
103,Transportation Security Officer (TSO),Transportation Security Administration,$16.51 - $23.58 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
104,Engineering Technician,"Czero, Inc.","$40,000 - $75,000 a year","Experience troubleshooting mechanical, electrical and other systems.We offer complete turnkey solutions and specialize in the analysis, design, build, test,…"
105,Production Worker,SKF,$17 - $21 an hour,"High School diploma/GED equivalent; specialized training or certification a plus.Growth opportunities, tuition reimbursement, voluntary critical illness…"
106,MAIL HANDLER ASSISTANT,United States Postal Service,$16.87 an hour,"Fingerprint check, state and county checks).No scheme knowledge; operate electric fork lifts; rewrap damaged parcels; weigh incoming sacks; clean and sweep…"
107,Head of Operations,Robotic Skies,,"10 years of experience in aviation operations, aviation maintenance, or a related technical field.Design, develop and deploy training and audit programs for…"
108,Client Service Coordinator in an Autism Therapy Setting,Autism Solutions,$18 - $22 an hour,Conduct tours of the school locations to potential client's parents.Coordinate client insurance coverage for therapy services.
109,,FedEx Ground PH US,Up to $23.25 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
110,Flight Attendant,SkyWest Airlines,$18.58 per flight hour,"Flight Hours: After successfully completing phase one and two of Initial New Hire training, new hire flight attendants are guaranteed 76 flight hours as a…"
111,Package Sorter - Amazon,Amazon Workforce Staffing,$15.00 - $18.50 an hour,"In this fast-paced, active role, you will play an important part in protecting customer trust by evaluating the condition of returned items to determine if they…"
112,Dock Worker Full-Time,ABF Freight,$18.01 - $25.73 an hour,"Dock Workers are responsible for loading and unloading trailers for the purpose of transporting a wide variety of cargo, moving cargo, driving a forklift, or…"
113,General Office/Clerical- PART-Time,DMRS,$15 - $17 an hour,"We have a permanent, part time office position available in a fast-paced, pleasant, team environment with a positive work atmosphere."
114,Transportation Security Officer (TSO),Transportation Security Administration,$16.51 - $23.58 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
115,MAIL HANDLER ASSISTANT,United States Postal Service,$16.87 an hour,"Fingerprint check, state and county checks).No scheme knowledge; operate electric fork lifts; rewrap damaged parcels; weigh incoming sacks; clean and sweep…"
116,Client Service Coordinator in an Autism Therapy Setting,Autism Solutions,$18 - $22 an hour,Conduct tours of the school locations to potential client's parents.Coordinate client insurance coverage for therapy services.
117,Content/Customer Success (Remote),WriterAccess,"$50,000 - $70,000 a year","Help desk ticket support with customers and talent.Recommend writers, editors, translators, and content strategists.At least one year of remote employment."
118,Secretary,US Department of the Interior,"$35,265 - $51,103 a year","Specialized Experience: Specialized experience includes providing administrative, technical, and/or general office support duties to an organization/office;…"
119,Snack Bar & Beverage Cart Attendant,Hidden Valley Country Club,$13 - $18 an hour,"To provide friendly and prompt service to our members and their guests out on the course during play, and in the snack bar window."
120,Quality Assurance Specialist,Foursight Capital,From $17 an hour,"This is including but not limited to inbound and outbound communications with customers, written correspondence, data entry and procedure adherence."
121,Plant-Based Sandwich Maker/Cashier,Buds Sandwich Shop,$15 - $20 an hour,Our passion lies in providing the Salt Lake community with affordable plant-based sandwiches.Perks of the job: 7 hours shifts (you're always off work by 6:00…
122,Public Affairs Specialist,US Department of Agriculture,"$92,143 - $119,787 a year",If currently on active duty you must submit a certification of expected discharge or release from active duty service under honorable conditions not later than…
123,Medical Records and Phone Receptionist,EverMed Exams,$15 - $17 an hour,We're looking for an engaged team member who will be handling incoming calls and printing and assembling packets of medical information.
124,,FedEx Ground PH US,Up to $23.25 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
125,Flight Attendant,SkyWest Airlines,$18.58 per flight hour,"Flight Hours: After successfully completing phase one and two of Initial New Hire training, new hire flight attendants are guaranteed 76 flight hours as a…"
126,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
127,Reservations Crew Trainee PT,JetBlue Airways Corporation,,"Ability to answer continuous calls and digital messages (i.e. chat, SMS text, email, etc.).Sell ancillary products from incoming calls."
128,Dock Worker Full-Time,ABF Freight,$18.01 - $25.73 an hour,"Dock Workers are responsible for loading and unloading trailers for the purpose of transporting a wide variety of cargo, moving cargo, driving a forklift, or…"
129,General Office/Clerical- PART-Time,DMRS,$15 - $17 an hour,"We have a permanent, part time office position available in a fast-paced, pleasant, team environment with a positive work atmosphere."
130,Package Sorter - Amazon,Amazon Workforce Staffing,$15.00 - $18.50 an hour,"In this fast-paced, active role, you will play an important part in protecting customer trust by evaluating the condition of returned items to determine if they…"
131,Entry Level Management - Customer Service - Interview Today,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
132,Production Worker,SKF,$17 - $21 an hour,"High School diploma/GED equivalent; specialized training or certification a plus.Growth opportunities, tuition reimbursement, voluntary critical illness…"
133,Engineering Technician,"Czero, Inc.","$40,000 - $75,000 a year","Experience troubleshooting mechanical, electrical and other systems.We offer complete turnkey solutions and specialize in the analysis, design, build, test,…"
134,MAIL HANDLER ASSISTANT,United States Postal Service,$16.87 an hour,"Fingerprint check, state and county checks).No scheme knowledge; operate electric fork lifts; rewrap damaged parcels; weigh incoming sacks; clean and sweep…"
135,Transportation Security Officer (TSO),Transportation Security Administration,$16.51 - $23.58 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
136,Plant-Based Sandwich Maker/Cashier,Buds Sandwich Shop,$15 - $20 an hour,Our passion lies in providing the Salt Lake community with affordable plant-based sandwiches.Perks of the job: 7 hours shifts (you're always off work by 6:00…
137,Client Service Coordinator in an Autism Therapy Setting,Autism Solutions,$18 - $22 an hour,Conduct tours of the school locations to potential client's parents.Coordinate client insurance coverage for therapy services.
138,Secretary,US Department of the Interior,"$35,265 - $51,103 a year","Specialized Experience: Specialized experience includes providing administrative, technical, and/or general office support duties to an organization/office;…"
139,,FedEx Ground PH US,Up to $23.25 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
140,Paralegal (At least one year criminal and personal injury re...,"Druyon Law Offices, P.C.",$14 - $24 an hour,"This position requires a highly organized individual familiar with the local rules of filing and procedure regarding entries of appearance, withdrawal of…"
141,Experienced Bar Back for expansion,"SWAGE, LLC",,A good job for someone just entering the workforce or returning to the workforce with limited experience and education.Hourly plus tip share from Bar.
142,Wisdom Teeth Removal Doctor/Surgeon,Wisdom Teeth Guys,,Oral surgeon or general dentist experienced in wisdom teeth removal needed for thriving wisdom teeth practice.Average net to doctor $4k-$5k per day.
143,Package Sorter - Amazon,Amazon Workforce Staffing,$15.00 - $18.50 an hour,"In this fast-paced, active role, you will play an important part in protecting customer trust by evaluating the condition of returned items to determine if they…"
144,Flight Attendant,SkyWest Airlines,$18.58 per flight hour,"Flight Hours: After successfully completing phase one and two of Initial New Hire training, new hire flight attendants are guaranteed 76 flight hours as a…"
145,Carrier Sales Representative - Flatbed,Network Transport,"$42,000 - $48,000 a year","As part of our brokerage sales team, you will work closely with our extensive network of carriers, as well as develop new relationships focusing on improving…"
146,MAIL HANDLER ASSISTANT,United States Postal Service,$16.87 an hour,"Fingerprint check, state and county checks).No scheme knowledge; operate electric fork lifts; rewrap damaged parcels; weigh incoming sacks; clean and sweep…"
147,Secretary,US Department of the Interior,"$35,265 - $51,103 a year","Specialized Experience: Specialized experience includes providing administrative, technical, and/or general office support duties to an organization/office;…"
148,Entry Level Traders,Perpetual Education Funding,,"If you are unfamiliar with them, you will need to share in the cost or your use certification.We seek part-time entry-level fund managers and fund trader to…"
149,Plant-Based Sandwich Maker/Cashier,Buds Sandwich Shop,$15 - $20 an hour,Our passion lies in providing the Salt Lake community with affordable plant-based sandwiches.Perks of the job: 7 hours shifts (you're always off work by 6:00…
150,Public Affairs Specialist,US Department of Agriculture,"$92,143 - $119,787 a year",If currently on active duty you must submit a certification of expected discharge or release from active duty service under honorable conditions not later than…
151,Airport Operations Crew PT,JetBlue Airways Corporation,,"Depending upon location, may need to possess and maintain a valid Driver License and a driving record that meets JetBlue Airways’ insurance standards."
152,Library Aide II,Murray School District,$14.81 an hour,Coordinate with teachers to support them in teaching state core concepts.Instruct students in use of library and technical aspects of library equipment.
153,Employee Development & Training Manager,State of Utah- Juvenile Justice Service,$34 - $64 an hour,"Use word processing (Google platforms), presentation, layout/design, video streaming, and web-publishing software, and learning management development and…"
154,Director of Underwriting & Origination,"Taylor Derrick Capital, LLC",,"Master’s degree in Real Estate, Finance, Economics, Business or related field required.Strong problem solving, time management and multi-tasking skills."
155,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
156,,FedEx Ground PH US,Up to $23.25 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
157,Flight Attendant,SkyWest Airlines,$18.58 per flight hour,"Flight Hours: After successfully completing phase one and two of Initial New Hire training, new hire flight attendants are guaranteed 76 flight hours as a…"
158,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
159,Summer Camp Counselor,St Johns Community Child Development Center,$9.50 - $10.50 an hour,"Guide kids on amazing hikes, swims, field trips and more!Lesson plan and design age-appropriate curriculum, and.Mentor youth in environmental stewardship,."
160,Package Sorter - Amazon,Amazon Workforce Staffing,$15.00 - $18.50 an hour,"In this fast-paced, active role, you will play an important part in protecting customer trust by evaluating the condition of returned items to determine if they…"
161,Laboratory Manager,Ultra Safe Nuclear Corporation,"$60,000 - $70,000 a year","Experience with maintenance and care of mechanical, electrical, pneumatic and hydraulic systems.They will perform facilities management, equipment calibration…"
162,Clean room Manager,"Blackrock Microsystems, LLC.",$35 - $40 an hour,"May assist in designing and implementing mechanical or electrical alterations to new and existing equipment in order to improve efficiency, performance, and…"
163,Personal Assistant,Confidential,"Up to $60,000 a year","A job for which all ages, including older job seekers, are encouraged to apply.Private home in Summit County seeking a responsible, professional Personal…"
164,General Office/Clerical- PART-Time,DMRS,$15 - $17 an hour,"We have a permanent, part time office position available in a fast-paced, pleasant, team environment with a positive work atmosphere."
165,Customer Service Representative - Part Time,United Airlines Inc.,$14.38 an hour,"Whether booking reservations or printing boarding passes, determining alternative flight options or rebooking a reservation, you must be calm, cool and…"
166,Transportation Security Officer (TSO),Transportation Security Administration,$16.51 - $23.58 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
