,title,company,salary,summary
867,"Front Desk Associates, W 76th Street - Equinox Fitness Clubs",EQUINOX,,"Provide the highest level of customer service to members, prospective members, and guests.Maintain an orderly lobby area.Able to work opening shifts."
868,Crew - Temporary,Trader Joe's,$17.50 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
869,Expert,Apple,,"Proven experience in sales and technology solutions, as well as in developing customer loyalty.Demonstrated proficiency in technology, particularly Apple…"
870,"Information Technology (IT) Apprenticeship, Engineering, Aug...",Google,,"6 months of exposure to an IT or a related technical field (i.e. personal projects, coding languages, operating systems, building computers/apps, volunteering…"
871,Secretary - Lvl IIIb (Hospital Police),NYC Health + Hospitals,,"Under supervision, perfonns moderately difficult secretarial, typing, related office and/or supervisory duties, with latitude for independent judgment."
872,Technical Specialist,Apple,,"Flexibility to regularly rotate through different technical specialties and skill sets.As a Technical Specialist, you help new owners get started and current…"
873,"Seasonal Client Advisor, Fifth Avenue Maison",Louis Vuitton,,By striving to discover your Clients and their every need you will tailor their experience within our store in order to elevate their experience and impression…
874,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
875,Echocardiograph Tech Full/Part Time - MAN/QNS,"Excelsior Integrated Medical Group, PLLC",,Pay rate may be flexible based on skill set and performance evaluation.Registered ARDMS is a must.Chinese speaking is a major plus.Full time or part time.
876,Product and Materials Manager-10 yrs EXP REQ- Local Only,Confidential,"$83,000 - $93,000 a year","Assisting customers with pricing, availability, and technical support.Manage all aspects of products and warehousing including but not limited to:"
877,Relay Technician,"Machinery Services Corp./Rapid Pump & Meter Service Co., Inc.",,"Qualified to service, repair, and test low to high voltage electrical distribution equipment.Ability to coordinate activities between supervisor, sub…"
878,Accessioning Manager,Sherman Abrams Laboratories,,"Supervise the staff in the Accessioning department including hiring, training, discipline and competency assessments.Conduct weekly meetings with staff."
879,,MMPS,"$35,000 - $45,000 a year",Must have at least 1 year of direct experience reviewing and shipping bank closing files for a settlement agent/law firm that represents lenders.
880,Garage Door Installer-1+ year garage door experience require...,Christie Overhead door,"$30,000 - $60,000 a year",Must possess a valid driver's license with good driving record.Must own a set of basic hand tools.Experience maintaining industrial equipment OR technical…
