,title,company,salary,summary
346,Front of House Food and Beverage Staff,Tucson Country Club,$12 - $14 an hour,A good job for someone just entering the workforce or returning to the workforce with limited experience and education.Pre-employment drug screen required.
347,Copy Editor - Content Team Member,MenoLabs,$15 - $20 an hour,"Applicants must have at least five (5) years experience in a similar Content Creator or Copy Editor role and be comfortable researching, producing, proofing,…"
348,Customer Service/Sales,The Home Depot,,"These associates learn about products using our tools, and provide information to customers in order to sell an entire project."
349,DRUG TESTING PROGRAM ASSISTANT,US Department of the Air Force,"$44,150 - $57,397 a year","Performs administrative duties such as filing, records maintenance, data entry, and updates.Examples of specialized experience includes the knowledge of…"
350,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
351,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
352,Delivery Associate,Amazon DSP,$15 - $16 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of van and walk up and down stairs through your shift.
353,Pre-Assembly 2nd Shift,Howmet Aerospace,,Demonstrates learning ability to understand and interpret and variety of technical instructions including manufacturing drawings.Must be able to work overtime.
354,,Alorica,,This project-based role will be based in the comfort of your own home for the interim with the possibility to transition on site.
355,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
356,Customer Service/Sales,The Home Depot,,"These associates learn about products using our tools, and provide information to customers in order to sell an entire project."
