,Unnamed: 0,City,title,company,salary,summary
14,14,"Billings, MT","Deep Brain Stimulation - Field Clinical Rep - Billings, Mont...",Boston Scientific Corporation,,"Experience with functional neurosurgeons, Parkinson’s Disease, movement disorders, physical therapy, registered nurse, surgical technician, or similar field."
15,15,"Billings, MT",,FedEx Ground PH US,Up to $15.50 an hour,Scheduled start times and days will vary; hours are not guaranteed.FedEx Ground is hiring part-time and full-time individuals to load and unload packages in…
16,16,"Billings, MT",Retail Associates,Walmart,$12 - $18 an hour,"Unloading, Stocking, and Price Change.Job Types: Full-time, Part-time."
17,17,"Billings, MT",PSE MAIL PROCESSING CLERK,United States Postal Service,$18.49 an hour,"Fingerprint check, state and county checks).PSEs may be required to handle heavy sacks of mail/parcels, sort & distribute incoming/outgoing mail, and work at a…"
18,18,"Billings, MT",Associate,Panera Bread,$10 - $12 an hour,"Our hourly Associates fulfill a wide variety of roles throughout our bakery-cafes: interacting with our guests, performing daily routine procedures, and…"
19,19,"Billings, MT",Motor Vehicle Clerk,MVD Express,$15.50 an hour,We are practicing social distancing and masks are required for all employees and customers.Omni-channel service model that has capability to serve both…
20,20,"Billings, MT",Transportation Security Officer (TSO),Transportation Security Administration,$16.51 - $23.58 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
21,21,"Billings, MT",Barista,Starbucks,From $10 an hour,"Follows Starbucks operational policies and procedures, including those for cash handling and safety and security, to ensure the safety of all partners during…"
22,22,"Billings, MT",Legal Secretary/Assistant,Felt Martin PC,$18 - $25 an hour,"Summary of Essential Job Functions: The position’s job functions include without limitation the following tasks: Typing or keyboarding from rough draft, verbal…"
23,23,"Billings, MT",Team Members/Billings,CLC Restaurants/Taco Bell,$12.00 - $12.50 an hour,"\* Free and Discounted Employee Meals.Job Types: Full-time, Part-time.Personal protective equipment provided or required."
24,24,"Billings, MT",Executive Assistant,Boldly,$20 an hour,"Maximizing the executive’s time by reading, researching, and routing correspondence; drafting letters and documents; collecting and analyzing information;…"
25,25,"Billings, MT",MAIL HANDLER ASSISTANT,United States Postal Service,$16.87 an hour,"Fingerprint check, state and county checks).No scheme knowledge; operate electric fork lifts; rewrap damaged parcels; weigh incoming sacks; clean and sweep…"
26,26,"Billings, MT",CHILDREN'S SERVICES LIBRARY AIDE - LIBRARY,"City of Billings, MT",$12 an hour,"The Children’s Services Aide must be able to work successfully with small children and their parents.Position is 40 hours per week beginning June 7, 2021…"
27,27,"Billings, MT",Secretary (OA),US Department of the Interior,"$43,683 - $56,790 a year","Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other…"
28,28,"Billings, MT",Customer Support Representative,Corporate Tools,$16 - $18 an hour,We have made adjustments in our recruiting and on-boarding process to take necessary precautions to comply with safety and social distancing guidelines.
29,29,"Billings, MT",Budtender,"Elevated, LLC",$13 - $14 an hour,"Educate and guide Patients through our line up of premium lab products.We offer a full training program, so experience is not mandatory."
30,30,"Billings, MT",,FedEx Ground PH US,Up to $15.50 an hour,Scheduled start times and days will vary; hours are not guaranteed.FedEx Ground is hiring part-time and full-time individuals to load and unload packages in…
31,31,"Billings, MT",PSE MAIL PROCESSING CLERK,United States Postal Service,$18.49 an hour,"Fingerprint check, state and county checks).PSEs may be required to handle heavy sacks of mail/parcels, sort & distribute incoming/outgoing mail, and work at a…"
32,32,"Billings, MT",Associate,Panera Bread,$10 - $12 an hour,"Our hourly Associates fulfill a wide variety of roles throughout our bakery-cafes: interacting with our guests, performing daily routine procedures, and…"
33,33,"Billings, MT",Motor Vehicle Clerk,MVD Express,$15.50 an hour,We are practicing social distancing and masks are required for all employees and customers.Omni-channel service model that has capability to serve both…
34,34,"Billings, MT",Transportation Security Officer (TSO),Transportation Security Administration,$16.51 - $23.58 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
35,35,"Billings, MT",Barista,Starbucks,From $10 an hour,"Follows Starbucks operational policies and procedures, including those for cash handling and safety and security, to ensure the safety of all partners during…"
36,36,"Billings, MT",Legal Secretary/Assistant,Felt Martin PC,$18 - $25 an hour,"Summary of Essential Job Functions: The position’s job functions include without limitation the following tasks: Typing or keyboarding from rough draft, verbal…"
37,37,"Billings, MT",Team Members/Billings,CLC Restaurants/Taco Bell,$12.00 - $12.50 an hour,"\* Free and Discounted Employee Meals.Job Types: Full-time, Part-time.Personal protective equipment provided or required."
38,38,"Billings, MT",Executive Assistant,Boldly,$20 an hour,"Maximizing the executive’s time by reading, researching, and routing correspondence; drafting letters and documents; collecting and analyzing information;…"
39,39,"Billings, MT",MAIL HANDLER ASSISTANT,United States Postal Service,$16.87 an hour,"Fingerprint check, state and county checks).No scheme knowledge; operate electric fork lifts; rewrap damaged parcels; weigh incoming sacks; clean and sweep…"
40,40,"Billings, MT",Retail Associates,Walmart,$12 - $18 an hour,"Unloading, Stocking, and Price Change.Job Types: Full-time, Part-time."
41,41,"Billings, MT",Border Patrol Agent,U.S. Customs and Border Protection,,"Search Terms: *airport customs, armed security, army, bike patrol, border patrol, border security, coast guard, customs and immigration, customs officer, dhs,…"
42,42,"Billings, MT",Secretary (OA),US Department of the Interior,"$43,683 - $56,790 a year","Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other…"
